cve_ent,entidad,cve_alc,alc,cve_col,colonia,clasif,SISTEMA,NOMBRE,LINEA,EST,CVE_EOD17,TIPO,ALCALDIAS,AÑO,CVE_EST
09,Ciudad de México,007,Iztapalapa,007-154,San Jose Aculco,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-155,San Jose Buenavista,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-156,San Juan Estrella,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-157,San Juan Joya,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-158,San Juan Xalpa,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-159,San Miguel 8va Ampliacion,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-160,San Miguel Teotongo (Secc La Cruz),Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-161,San Miguel Teotongo (Secc Las Torres),Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-162,San Miguel Teotongo Secc Acorralado,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-163,San Miguel Teotongo Secc Avisadero,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-164,San Miguel Teotongo Secc Capilla,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-165,San Miguel Teotongo Secc Corrales,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-166,San Miguel Teotongo Secc Guadalupe,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-167,San Miguel Teotongo Secc Jardines,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-168,San Miguel Teotongo Secc Loma Alta,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-169,San Miguel Teotongo Secc Mercedes,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-170,San Miguel Teotongo Secc Palmitas,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-171,San Miguel Teotongo Secc Puente,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-172,San Miguel Teotongo Secc Ranchito,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-173,San Miguel Teotongo Secc Rancho Bajo,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-174,San Miguel Teotongo Seccion Iztlahuaca,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-175,San Nicolas Tolentino,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-176,San Pablo,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-177,Santa Isabel Industrial,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-178,Santa Maria Aztahuacan,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-179,Santa Maria Del Monte,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-180,Santa Martha Acatitla Norte,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-181,Santa Martha Acatitla Sur,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-182,Santiago Acahualtepec 1a Ampliaciën,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-183,Santiago Acahualtepec 2a Ampliacion,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-184,Sector Popular,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-185,Sideral,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-186,Sinatel,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-187,Tenorios,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-190,Unidad Modelo,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-191,Unidad Santa Cruz Meyehualco,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-192,Unidad Vicente Guerrero,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-193,Uscovi,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-194,Valle De Luces,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-195,Valle De San Lorenzo,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-196,Valle Del Sur,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-197,Xalpa,Colonia,,,,,,,,,
09,Ciudad de México,007,Iztapalapa,007-198,Zacahuitzco,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-001,Ampliacion Lomas De San Bernabe,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-002,Ampliacion Potrerillo,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-003,Atacaxco,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-004,Barranca Seca,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-005,Barrio Las Calles,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-006,Barrio San Francisco,Pueblos y Barrios Originarios,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-007,Barros Sierra,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-008,Cerro Del Judio - Av,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-009,Crescencio Juarez Chavira,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-010,Cuauhtemoc,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-011,El Ermitaño,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-012,El Maestro,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-013,El Ocotal,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-014,El Rosal,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-015,El Tanque,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-016,El Toro,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-017,Heroes De Padierna,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-018,Huayatla,Colonia,,,,,,,,,
09,Ciudad de México,008,La Magdalena Contreras,008-019,La Carbonera,Colonia,,,,,,,,,
